Key Id,Tournament Id,tournament Name,Match Id,Match Name,Stage Name,Group Name,Group Stage,Knockout Stage,Replayed,Replay,Match Date,Match Time,Stadium Id,Stadium Name,City Name,Country Name,Home Team Id,Home Team Name,Home Team Code,Away Team Id,Away Team Name,Away Team Code,Score,Home Team Score,Away Team Score,Home Team Score Margin,Away Team Score Margin,Extra Time,Penalty Shootout,Score Penalties,Home Team Score Penalties,Away Team Score Penalties,Result,Home Team Win,Away Team Win,Draw,Key ID,Tournament Name,Award Id,Award Name,Shared,Player Id,Family Name,Give Name,Team Id,Team Name,Team Code
901,WC-2022,2022 FIFA World Cup,M-2022-01,Qatar v Ecuador,group stage,Group A,1,0,0,0,11/20/2022,19:00,S-107,Al Bayt Stadium,Al Khor,Qatar,T-57,Qatar,QAT,T-24,Ecuador,ECU,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,139,2022 FIFA World Cup,A-6,Bronze Boot,0,P-07287,Giroud,Olivier,T-28,France,FRA
901,WC-2022,2022 FIFA World Cup,M-2022-01,Qatar v Ecuador,group stage,Group A,1,0,0,0,11/20/2022,19:00,S-107,Al Bayt Stadium,Al Khor,Qatar,T-57,Qatar,QAT,T-24,Ecuador,ECU,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,140,2022 FIFA World Cup,A-7,Golden Glove,0,P-09487,Martínez,Emiliano,T-03,Argentina,ARG
901,WC-2022,2022 FIFA World Cup,M-2022-01,Qatar v Ecuador,group stage,Group A,1,0,0,0,11/20/2022,19:00,S-107,Al Bayt Stadium,Al Khor,Qatar,T-57,Qatar,QAT,T-24,Ecuador,ECU,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,141,2022 FIFA World Cup,A-8,Best Young Player,0,P-07584,Fernández,Enzo,T-03,Argentina,ARG
902,WC-2022,2022 FIFA World Cup,M-2022-02,England v Iran,group stage,Group B,1,0,0,0,11/21/2022,16:00,S-110,Khalifa International Stadium,Al Rayyan,Qatar,T-27,England,ENG,T-36,Iran,IRN,62,6,2,4,-4,0,0,0-0,0,0,home team win,1,0,0,134,2022 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
902,WC-2022,2022 FIFA World Cup,M-2022-02,England v Iran,group stage,Group B,1,0,0,0,11/21/2022,16:00,S-110,Khalifa International Stadium,Al Rayyan,Qatar,T-27,England,ENG,T-36,Iran,IRN,62,6,2,4,-4,0,0,0-0,0,0,home team win,1,0,0,135,2022 FIFA World Cup,A-2,Silver Ball,0,P-06978,Mbappé,Kylian,T-28,France,FRA
902,WC-2022,2022 FIFA World Cup,M-2022-02,England v Iran,group stage,Group B,1,0,0,0,11/21/2022,16:00,S-110,Khalifa International Stadium,Al Rayyan,Qatar,T-27,England,ENG,T-36,Iran,IRN,62,6,2,4,-4,0,0,0-0,0,0,home team win,1,0,0,136,2022 FIFA World Cup,A-3,Bronze Ball,0,P-02212,Modri?,Luka,T-17,Croatia,HRV
902,WC-2022,2022 FIFA World Cup,M-2022-02,England v Iran,group stage,Group B,1,0,0,0,11/21/2022,16:00,S-110,Khalifa International Stadium,Al Rayyan,Qatar,T-27,England,ENG,T-36,Iran,IRN,62,6,2,4,-4,0,0,0-0,0,0,home team win,1,0,0,137,2022 FIFA World Cup,A-4,Golden Boot,0,P-06978,Mbappé,Kylian,T-28,France,FRA
902,WC-2022,2022 FIFA World Cup,M-2022-02,England v Iran,group stage,Group B,1,0,0,0,11/21/2022,16:00,S-110,Khalifa International Stadium,Al Rayyan,Qatar,T-27,England,ENG,T-36,Iran,IRN,62,6,2,4,-4,0,0,0-0,0,0,home team win,1,0,0,138,2022 FIFA World Cup,A-5,Silver Boot,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
902,WC-2022,2022 FIFA World Cup,M-2022-02,England v Iran,group stage,Group B,1,0,0,0,11/21/2022,16:00,S-110,Khalifa International Stadium,Al Rayyan,Qatar,T-27,England,ENG,T-36,Iran,IRN,62,6,2,4,-4,0,0,0-0,0,0,home team win,1,0,0,139,2022 FIFA World Cup,A-6,Bronze Boot,0,P-07287,Giroud,Olivier,T-28,France,FRA
902,WC-2022,2022 FIFA World Cup,M-2022-02,England v Iran,group stage,Group B,1,0,0,0,11/21/2022,16:00,S-110,Khalifa International Stadium,Al Rayyan,Qatar,T-27,England,ENG,T-36,Iran,IRN,62,6,2,4,-4,0,0,0-0,0,0,home team win,1,0,0,140,2022 FIFA World Cup,A-7,Golden Glove,0,P-09487,Martínez,Emiliano,T-03,Argentina,ARG
902,WC-2022,2022 FIFA World Cup,M-2022-02,England v Iran,group stage,Group B,1,0,0,0,11/21/2022,16:00,S-110,Khalifa International Stadium,Al Rayyan,Qatar,T-27,England,ENG,T-36,Iran,IRN,62,6,2,4,-4,0,0,0-0,0,0,home team win,1,0,0,141,2022 FIFA World Cup,A-8,Best Young Player,0,P-07584,Fernández,Enzo,T-03,Argentina,ARG
903,WC-2022,2022 FIFA World Cup,M-2022-03,Senegal v Netherlands,group stage,Group A,1,0,0,0,11/21/2022,19:00,S-112,Al Thumama Stadium,Doha,Qatar,T-63,Senegal,SEN,T-46,Netherlands,NLD,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,134,2022 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
903,WC-2022,2022 FIFA World Cup,M-2022-03,Senegal v Netherlands,group stage,Group A,1,0,0,0,11/21/2022,19:00,S-112,Al Thumama Stadium,Doha,Qatar,T-63,Senegal,SEN,T-46,Netherlands,NLD,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,135,2022 FIFA World Cup,A-2,Silver Ball,0,P-06978,Mbappé,Kylian,T-28,France,FRA
903,WC-2022,2022 FIFA World Cup,M-2022-03,Senegal v Netherlands,group stage,Group A,1,0,0,0,11/21/2022,19:00,S-112,Al Thumama Stadium,Doha,Qatar,T-63,Senegal,SEN,T-46,Netherlands,NLD,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,136,2022 FIFA World Cup,A-3,Bronze Ball,0,P-02212,Modri?,Luka,T-17,Croatia,HRV
903,WC-2022,2022 FIFA World Cup,M-2022-03,Senegal v Netherlands,group stage,Group A,1,0,0,0,11/21/2022,19:00,S-112,Al Thumama Stadium,Doha,Qatar,T-63,Senegal,SEN,T-46,Netherlands,NLD,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,137,2022 FIFA World Cup,A-4,Golden Boot,0,P-06978,Mbappé,Kylian,T-28,France,FRA
903,WC-2022,2022 FIFA World Cup,M-2022-03,Senegal v Netherlands,group stage,Group A,1,0,0,0,11/21/2022,19:00,S-112,Al Thumama Stadium,Doha,Qatar,T-63,Senegal,SEN,T-46,Netherlands,NLD,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,138,2022 FIFA World Cup,A-5,Silver Boot,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
903,WC-2022,2022 FIFA World Cup,M-2022-03,Senegal v Netherlands,group stage,Group A,1,0,0,0,11/21/2022,19:00,S-112,Al Thumama Stadium,Doha,Qatar,T-63,Senegal,SEN,T-46,Netherlands,NLD,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,139,2022 FIFA World Cup,A-6,Bronze Boot,0,P-07287,Giroud,Olivier,T-28,France,FRA
903,WC-2022,2022 FIFA World Cup,M-2022-03,Senegal v Netherlands,group stage,Group A,1,0,0,0,11/21/2022,19:00,S-112,Al Thumama Stadium,Doha,Qatar,T-63,Senegal,SEN,T-46,Netherlands,NLD,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,140,2022 FIFA World Cup,A-7,Golden Glove,0,P-09487,Martínez,Emiliano,T-03,Argentina,ARG
903,WC-2022,2022 FIFA World Cup,M-2022-03,Senegal v Netherlands,group stage,Group A,1,0,0,0,11/21/2022,19:00,S-112,Al Thumama Stadium,Doha,Qatar,T-63,Senegal,SEN,T-46,Netherlands,NLD,02,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,141,2022 FIFA World Cup,A-8,Best Young Player,0,P-07584,Fernández,Enzo,T-03,Argentina,ARG
904,WC-2022,2022 FIFA World Cup,M-2022-04,United States v Wales,group stage,Group B,1,0,0,0,11/21/2022,22:00,S-108,Ahmad bin Ali Stadium,Al Rayyan,Qatar,T-80,United States,USA,T-82,Wales,WAL,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,134,2022 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
904,WC-2022,2022 FIFA World Cup,M-2022-04,United States v Wales,group stage,Group B,1,0,0,0,11/21/2022,22:00,S-108,Ahmad bin Ali Stadium,Al Rayyan,Qatar,T-80,United States,USA,T-82,Wales,WAL,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,135,2022 FIFA World Cup,A-2,Silver Ball,0,P-06978,Mbappé,Kylian,T-28,France,FRA
904,WC-2022,2022 FIFA World Cup,M-2022-04,United States v Wales,group stage,Group B,1,0,0,0,11/21/2022,22:00,S-108,Ahmad bin Ali Stadium,Al Rayyan,Qatar,T-80,United States,USA,T-82,Wales,WAL,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,136,2022 FIFA World Cup,A-3,Bronze Ball,0,P-02212,Modri?,Luka,T-17,Croatia,HRV
904,WC-2022,2022 FIFA World Cup,M-2022-04,United States v Wales,group stage,Group B,1,0,0,0,11/21/2022,22:00,S-108,Ahmad bin Ali Stadium,Al Rayyan,Qatar,T-80,United States,USA,T-82,Wales,WAL,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,137,2022 FIFA World Cup,A-4,Golden Boot,0,P-06978,Mbappé,Kylian,T-28,France,FRA
904,WC-2022,2022 FIFA World Cup,M-2022-04,United States v Wales,group stage,Group B,1,0,0,0,11/21/2022,22:00,S-108,Ahmad bin Ali Stadium,Al Rayyan,Qatar,T-80,United States,USA,T-82,Wales,WAL,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,138,2022 FIFA World Cup,A-5,Silver Boot,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
904,WC-2022,2022 FIFA World Cup,M-2022-04,United States v Wales,group stage,Group B,1,0,0,0,11/21/2022,22:00,S-108,Ahmad bin Ali Stadium,Al Rayyan,Qatar,T-80,United States,USA,T-82,Wales,WAL,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,139,2022 FIFA World Cup,A-6,Bronze Boot,0,P-07287,Giroud,Olivier,T-28,France,FRA
904,WC-2022,2022 FIFA World Cup,M-2022-04,United States v Wales,group stage,Group B,1,0,0,0,11/21/2022,22:00,S-108,Ahmad bin Ali Stadium,Al Rayyan,Qatar,T-80,United States,USA,T-82,Wales,WAL,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,140,2022 FIFA World Cup,A-7,Golden Glove,0,P-09487,Martínez,Emiliano,T-03,Argentina,ARG
904,WC-2022,2022 FIFA World Cup,M-2022-04,United States v Wales,group stage,Group B,1,0,0,0,11/21/2022,22:00,S-108,Ahmad bin Ali Stadium,Al Rayyan,Qatar,T-80,United States,USA,T-82,Wales,WAL,11,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,141,2022 FIFA World Cup,A-8,Best Young Player,0,P-07584,Fernández,Enzo,T-03,Argentina,ARG
905,WC-2022,2022 FIFA World Cup,M-2022-05,Argentina v Saudi Arabia,group stage,Group C,1,0,0,0,11/22/2022,13:00,S-114,Lusail Stadium,Lusail,Qatar,T-03,Argentina,ARG,T-61,Saudi Arabia,SAU,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,134,2022 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
905,WC-2022,2022 FIFA World Cup,M-2022-05,Argentina v Saudi Arabia,group stage,Group C,1,0,0,0,11/22/2022,13:00,S-114,Lusail Stadium,Lusail,Qatar,T-03,Argentina,ARG,T-61,Saudi Arabia,SAU,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,135,2022 FIFA World Cup,A-2,Silver Ball,0,P-06978,Mbappé,Kylian,T-28,France,FRA
905,WC-2022,2022 FIFA World Cup,M-2022-05,Argentina v Saudi Arabia,group stage,Group C,1,0,0,0,11/22/2022,13:00,S-114,Lusail Stadium,Lusail,Qatar,T-03,Argentina,ARG,T-61,Saudi Arabia,SAU,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,136,2022 FIFA World Cup,A-3,Bronze Ball,0,P-02212,Modri?,Luka,T-17,Croatia,HRV
905,WC-2022,2022 FIFA World Cup,M-2022-05,Argentina v Saudi Arabia,group stage,Group C,1,0,0,0,11/22/2022,13:00,S-114,Lusail Stadium,Lusail,Qatar,T-03,Argentina,ARG,T-61,Saudi Arabia,SAU,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,137,2022 FIFA World Cup,A-4,Golden Boot,0,P-06978,Mbappé,Kylian,T-28,France,FRA
905,WC-2022,2022 FIFA World Cup,M-2022-05,Argentina v Saudi Arabia,group stage,Group C,1,0,0,0,11/22/2022,13:00,S-114,Lusail Stadium,Lusail,Qatar,T-03,Argentina,ARG,T-61,Saudi Arabia,SAU,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,138,2022 FIFA World Cup,A-5,Silver Boot,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
905,WC-2022,2022 FIFA World Cup,M-2022-05,Argentina v Saudi Arabia,group stage,Group C,1,0,0,0,11/22/2022,13:00,S-114,Lusail Stadium,Lusail,Qatar,T-03,Argentina,ARG,T-61,Saudi Arabia,SAU,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,139,2022 FIFA World Cup,A-6,Bronze Boot,0,P-07287,Giroud,Olivier,T-28,France,FRA
905,WC-2022,2022 FIFA World Cup,M-2022-05,Argentina v Saudi Arabia,group stage,Group C,1,0,0,0,11/22/2022,13:00,S-114,Lusail Stadium,Lusail,Qatar,T-03,Argentina,ARG,T-61,Saudi Arabia,SAU,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,140,2022 FIFA World Cup,A-7,Golden Glove,0,P-09487,Martínez,Emiliano,T-03,Argentina,ARG
905,WC-2022,2022 FIFA World Cup,M-2022-05,Argentina v Saudi Arabia,group stage,Group C,1,0,0,0,11/22/2022,13:00,S-114,Lusail Stadium,Lusail,Qatar,T-03,Argentina,ARG,T-61,Saudi Arabia,SAU,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,141,2022 FIFA World Cup,A-8,Best Young Player,0,P-07584,Fernández,Enzo,T-03,Argentina,ARG
906,WC-2022,2022 FIFA World Cup,M-2022-06,Denmark v Tunisia,group stage,Group D,1,0,0,0,11/22/2022,16:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-21,Denmark,DNK,T-76,Tunisia,TUN,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,134,2022 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
906,WC-2022,2022 FIFA World Cup,M-2022-06,Denmark v Tunisia,group stage,Group D,1,0,0,0,11/22/2022,16:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-21,Denmark,DNK,T-76,Tunisia,TUN,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,135,2022 FIFA World Cup,A-2,Silver Ball,0,P-06978,Mbappé,Kylian,T-28,France,FRA
906,WC-2022,2022 FIFA World Cup,M-2022-06,Denmark v Tunisia,group stage,Group D,1,0,0,0,11/22/2022,16:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-21,Denmark,DNK,T-76,Tunisia,TUN,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,136,2022 FIFA World Cup,A-3,Bronze Ball,0,P-02212,Modri?,Luka,T-17,Croatia,HRV
906,WC-2022,2022 FIFA World Cup,M-2022-06,Denmark v Tunisia,group stage,Group D,1,0,0,0,11/22/2022,16:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-21,Denmark,DNK,T-76,Tunisia,TUN,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,137,2022 FIFA World Cup,A-4,Golden Boot,0,P-06978,Mbappé,Kylian,T-28,France,FRA
906,WC-2022,2022 FIFA World Cup,M-2022-06,Denmark v Tunisia,group stage,Group D,1,0,0,0,11/22/2022,16:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-21,Denmark,DNK,T-76,Tunisia,TUN,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,138,2022 FIFA World Cup,A-5,Silver Boot,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
906,WC-2022,2022 FIFA World Cup,M-2022-06,Denmark v Tunisia,group stage,Group D,1,0,0,0,11/22/2022,16:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-21,Denmark,DNK,T-76,Tunisia,TUN,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,139,2022 FIFA World Cup,A-6,Bronze Boot,0,P-07287,Giroud,Olivier,T-28,France,FRA
906,WC-2022,2022 FIFA World Cup,M-2022-06,Denmark v Tunisia,group stage,Group D,1,0,0,0,11/22/2022,16:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-21,Denmark,DNK,T-76,Tunisia,TUN,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,140,2022 FIFA World Cup,A-7,Golden Glove,0,P-09487,Martínez,Emiliano,T-03,Argentina,ARG
906,WC-2022,2022 FIFA World Cup,M-2022-06,Denmark v Tunisia,group stage,Group D,1,0,0,0,11/22/2022,16:00,S-109,Education City Stadium,Al Rayyan,Qatar,T-21,Denmark,DNK,T-76,Tunisia,TUN,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,141,2022 FIFA World Cup,A-8,Best Young Player,0,P-07584,Fernández,Enzo,T-03,Argentina,ARG
907,WC-2022,2022 FIFA World Cup,M-2022-07,Mexico v Poland,group stage,Group C,1,0,0,0,11/22/2022,19:00,S-113,Stadium 974,Doha,Qatar,T-44,Mexico,MEX,T-55,Poland,POL,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,134,2022 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
907,WC-2022,2022 FIFA World Cup,M-2022-07,Mexico v Poland,group stage,Group C,1,0,0,0,11/22/2022,19:00,S-113,Stadium 974,Doha,Qatar,T-44,Mexico,MEX,T-55,Poland,POL,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,135,2022 FIFA World Cup,A-2,Silver Ball,0,P-06978,Mbappé,Kylian,T-28,France,FRA
907,WC-2022,2022 FIFA World Cup,M-2022-07,Mexico v Poland,group stage,Group C,1,0,0,0,11/22/2022,19:00,S-113,Stadium 974,Doha,Qatar,T-44,Mexico,MEX,T-55,Poland,POL,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,136,2022 FIFA World Cup,A-3,Bronze Ball,0,P-02212,Modri?,Luka,T-17,Croatia,HRV
907,WC-2022,2022 FIFA World Cup,M-2022-07,Mexico v Poland,group stage,Group C,1,0,0,0,11/22/2022,19:00,S-113,Stadium 974,Doha,Qatar,T-44,Mexico,MEX,T-55,Poland,POL,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,137,2022 FIFA World Cup,A-4,Golden Boot,0,P-06978,Mbappé,Kylian,T-28,France,FRA
907,WC-2022,2022 FIFA World Cup,M-2022-07,Mexico v Poland,group stage,Group C,1,0,0,0,11/22/2022,19:00,S-113,Stadium 974,Doha,Qatar,T-44,Mexico,MEX,T-55,Poland,POL,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,138,2022 FIFA World Cup,A-5,Silver Boot,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
907,WC-2022,2022 FIFA World Cup,M-2022-07,Mexico v Poland,group stage,Group C,1,0,0,0,11/22/2022,19:00,S-113,Stadium 974,Doha,Qatar,T-44,Mexico,MEX,T-55,Poland,POL,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,139,2022 FIFA World Cup,A-6,Bronze Boot,0,P-07287,Giroud,Olivier,T-28,France,FRA
907,WC-2022,2022 FIFA World Cup,M-2022-07,Mexico v Poland,group stage,Group C,1,0,0,0,11/22/2022,19:00,S-113,Stadium 974,Doha,Qatar,T-44,Mexico,MEX,T-55,Poland,POL,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,140,2022 FIFA World Cup,A-7,Golden Glove,0,P-09487,Martínez,Emiliano,T-03,Argentina,ARG
907,WC-2022,2022 FIFA World Cup,M-2022-07,Mexico v Poland,group stage,Group C,1,0,0,0,11/22/2022,19:00,S-113,Stadium 974,Doha,Qatar,T-44,Mexico,MEX,T-55,Poland,POL,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,141,2022 FIFA World Cup,A-8,Best Young Player,0,P-07584,Fernández,Enzo,T-03,Argentina,ARG
908,WC-2022,2022 FIFA World Cup,M-2022-08,France v Australia,group stage,Group D,1,0,0,0,11/22/2022,22:00,S-111,Al Janoub Stadium,Al Wakrah,Qatar,T-28,France,FRA,T-04,Australia,AUS,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,134,2022 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
908,WC-2022,2022 FIFA World Cup,M-2022-08,France v Australia,group stage,Group D,1,0,0,0,11/22/2022,22:00,S-111,Al Janoub Stadium,Al Wakrah,Qatar,T-28,France,FRA,T-04,Australia,AUS,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,135,2022 FIFA World Cup,A-2,Silver Ball,0,P-06978,Mbappé,Kylian,T-28,France,FRA
908,WC-2022,2022 FIFA World Cup,M-2022-08,France v Australia,group stage,Group D,1,0,0,0,11/22/2022,22:00,S-111,Al Janoub Stadium,Al Wakrah,Qatar,T-28,France,FRA,T-04,Australia,AUS,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,136,2022 FIFA World Cup,A-3,Bronze Ball,0,P-02212,Modri?,Luka,T-17,Croatia,HRV
908,WC-2022,2022 FIFA World Cup,M-2022-08,France v Australia,group stage,Group D,1,0,0,0,11/22/2022,22:00,S-111,Al Janoub Stadium,Al Wakrah,Qatar,T-28,France,FRA,T-04,Australia,AUS,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,137,2022 FIFA World Cup,A-4,Golden Boot,0,P-06978,Mbappé,Kylian,T-28,France,FRA
908,WC-2022,2022 FIFA World Cup,M-2022-08,France v Australia,group stage,Group D,1,0,0,0,11/22/2022,22:00,S-111,Al Janoub Stadium,Al Wakrah,Qatar,T-28,France,FRA,T-04,Australia,AUS,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,138,2022 FIFA World Cup,A-5,Silver Boot,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
908,WC-2022,2022 FIFA World Cup,M-2022-08,France v Australia,group stage,Group D,1,0,0,0,11/22/2022,22:00,S-111,Al Janoub Stadium,Al Wakrah,Qatar,T-28,France,FRA,T-04,Australia,AUS,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,139,2022 FIFA World Cup,A-6,Bronze Boot,0,P-07287,Giroud,Olivier,T-28,France,FRA
908,WC-2022,2022 FIFA World Cup,M-2022-08,France v Australia,group stage,Group D,1,0,0,0,11/22/2022,22:00,S-111,Al Janoub Stadium,Al Wakrah,Qatar,T-28,France,FRA,T-04,Australia,AUS,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,140,2022 FIFA World Cup,A-7,Golden Glove,0,P-09487,Martínez,Emiliano,T-03,Argentina,ARG
908,WC-2022,2022 FIFA World Cup,M-2022-08,France v Australia,group stage,Group D,1,0,0,0,11/22/2022,22:00,S-111,Al Janoub Stadium,Al Wakrah,Qatar,T-28,France,FRA,T-04,Australia,AUS,41,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,141,2022 FIFA World Cup,A-8,Best Young Player,0,P-07584,Fernández,Enzo,T-03,Argentina,ARG
909,WC-2022,2022 FIFA World Cup,M-2022-09,Morocco v Croatia,group stage,Group F,1,0,0,0,11/23/2022,13:00,S-107,Al Bayt Stadium,Al Khor,Qatar,T-45,Morocco,MAR,T-17,Croatia,HRV,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,134,2022 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
909,WC-2022,2022 FIFA World Cup,M-2022-09,Morocco v Croatia,group stage,Group F,1,0,0,0,11/23/2022,13:00,S-107,Al Bayt Stadium,Al Khor,Qatar,T-45,Morocco,MAR,T-17,Croatia,HRV,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,135,2022 FIFA World Cup,A-2,Silver Ball,0,P-06978,Mbappé,Kylian,T-28,France,FRA
909,WC-2022,2022 FIFA World Cup,M-2022-09,Morocco v Croatia,group stage,Group F,1,0,0,0,11/23/2022,13:00,S-107,Al Bayt Stadium,Al Khor,Qatar,T-45,Morocco,MAR,T-17,Croatia,HRV,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,136,2022 FIFA World Cup,A-3,Bronze Ball,0,P-02212,Modri?,Luka,T-17,Croatia,HRV
909,WC-2022,2022 FIFA World Cup,M-2022-09,Morocco v Croatia,group stage,Group F,1,0,0,0,11/23/2022,13:00,S-107,Al Bayt Stadium,Al Khor,Qatar,T-45,Morocco,MAR,T-17,Croatia,HRV,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,137,2022 FIFA World Cup,A-4,Golden Boot,0,P-06978,Mbappé,Kylian,T-28,France,FRA
909,WC-2022,2022 FIFA World Cup,M-2022-09,Morocco v Croatia,group stage,Group F,1,0,0,0,11/23/2022,13:00,S-107,Al Bayt Stadium,Al Khor,Qatar,T-45,Morocco,MAR,T-17,Croatia,HRV,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,138,2022 FIFA World Cup,A-5,Silver Boot,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
909,WC-2022,2022 FIFA World Cup,M-2022-09,Morocco v Croatia,group stage,Group F,1,0,0,0,11/23/2022,13:00,S-107,Al Bayt Stadium,Al Khor,Qatar,T-45,Morocco,MAR,T-17,Croatia,HRV,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,139,2022 FIFA World Cup,A-6,Bronze Boot,0,P-07287,Giroud,Olivier,T-28,France,FRA
909,WC-2022,2022 FIFA World Cup,M-2022-09,Morocco v Croatia,group stage,Group F,1,0,0,0,11/23/2022,13:00,S-107,Al Bayt Stadium,Al Khor,Qatar,T-45,Morocco,MAR,T-17,Croatia,HRV,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,140,2022 FIFA World Cup,A-7,Golden Glove,0,P-09487,Martínez,Emiliano,T-03,Argentina,ARG
909,WC-2022,2022 FIFA World Cup,M-2022-09,Morocco v Croatia,group stage,Group F,1,0,0,0,11/23/2022,13:00,S-107,Al Bayt Stadium,Al Khor,Qatar,T-45,Morocco,MAR,T-17,Croatia,HRV,00,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,141,2022 FIFA World Cup,A-8,Best Young Player,0,P-07584,Fernández,Enzo,T-03,Argentina,ARG
910,WC-2022,2022 FIFA World Cup,M-2022-10,Germany v Japan,group stage,Group E,1,0,0,0,11/23/2022,16:00,S-110,Khalifa International Stadium,Al Rayyan,Qatar,T-29,Germany,DEU,T-42,Japan,JPN,12,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,134,2022 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
